cliente_id,prob_churn,risco_pct,tenure,monthly,senior,contrato,sem_papel,parceiro,dependentes,fibra,tier,receita_risco,acao
CLI-01007,0.0749,7.5,20,19.7,0,One year,1,0,0,0,Baixo,1.4755299999999998,✅ Monitorar — manter relacionamento ativo
CLI-05357,0.0748,7.5,72,76.8,0,Two year,1,1,1,0,Baixo,5.74464,✅ Monitorar — manter relacionamento ativo
CLI-01708,0.0748,7.5,45,81.0,0,Two year,1,1,1,0,Baixo,6.058800000000001,✅ Monitorar — manter relacionamento ativo
CLI-03224,0.0748,7.5,61,81.0,0,Two year,1,1,1,0,Baixo,6.058800000000001,✅ Monitorar — manter relacionamento ativo
CLI-02928,0.0748,7.5,56,24.45,0,One year,1,1,1,0,Baixo,1.8288600000000002,✅ Monitorar — manter relacionamento ativo
CLI-02460,0.0747,7.5,33,59.55,0,Two year,0,1,0,0,Baixo,4.448385,✅ Monitorar — manter relacionamento ativo
CLI-05020,0.0746,7.5,65,58.9,0,Two year,0,1,0,0,Baixo,4.39394,✅ Monitorar — manter relacionamento ativo
CLI-01380,0.0745,7.5,65,76.15,0,Two year,0,1,0,0,Baixo,5.6731750000000005,✅ Monitorar — manter relacionamento ativo
CLI-01214,0.0744,7.4,48,24.55,0,One year,0,0,0,0,Baixo,1.82652,✅ Monitorar — manter relacionamento ativo
CLI-05127,0.0743,7.4,36,19.25,0,One year,1,0,0,0,Baixo,1.4302750000000002,✅ Monitorar — manter relacionamento ativo
CLI-03972,0.0742,7.4,51,34.2,0,Two year,0,1,1,0,Baixo,2.53764,✅ Monitorar — manter relacionamento ativo
CLI-00162,0.0742,7.4,51,34.2,0,Two year,0,1,1,0,Baixo,2.53764,✅ Monitorar — manter relacionamento ativo
CLI-02616,0.0741,7.4,17,20.65,1,One year,0,0,0,0,Baixo,1.5301649999999998,✅ Monitorar — manter relacionamento ativo
CLI-04965,0.074,7.4,18,23.75,0,One year,0,0,0,0,Baixo,1.7574999999999998,✅ Monitorar — manter relacionamento ativo
CLI-03605,0.074,7.4,61,51.35,0,Two year,0,1,1,0,Baixo,3.7999,✅ Monitorar — manter relacionamento ativo
CLI-02510,0.074,7.4,63,79.8,0,Two year,0,1,0,0,Baixo,5.9052,✅ Monitorar — manter relacionamento ativo
CLI-04576,0.0738,7.4,70,79.4,0,One year,0,1,0,0,Baixo,5.859720000000001,✅ Monitorar — manter relacionamento ativo
CLI-04967,0.0738,7.4,21,35.1,0,Two year,0,0,0,0,Baixo,2.59038,✅ Monitorar — manter relacionamento ativo
CLI-04759,0.0737,7.4,72,110.65,0,Two year,1,1,0,1,Baixo,8.154905000000001,✅ Monitorar — manter relacionamento ativo
CLI-00741,0.0737,7.4,23,20.0,0,One year,1,1,1,0,Baixo,1.474,✅ Monitorar — manter relacionamento ativo
CLI-00124,0.0736,7.4,50,70.5,0,Two year,1,1,1,0,Baixo,5.1888,✅ Monitorar — manter relacionamento ativo
CLI-02858,0.0735,7.4,71,20.85,0,One year,0,1,0,0,Baixo,1.532475,✅ Monitorar — manter relacionamento ativo
CLI-02638,0.0735,7.4,36,20.85,0,One year,0,1,0,0,Baixo,1.532475,✅ Monitorar — manter relacionamento ativo
CLI-03231,0.0735,7.4,69,61.45,0,Two year,1,1,0,0,Baixo,4.516575,✅ Monitorar — manter relacionamento ativo
CLI-01740,0.0735,7.3,23,34.6,0,Two year,0,1,1,0,Baixo,2.5431,✅ Monitorar — manter relacionamento ativo
CLI-05199,0.0734,7.3,18,24.65,0,Two year,1,1,1,0,Baixo,1.80931,✅ Monitorar — manter relacionamento ativo
CLI-02463,0.0733,7.3,63,79.85,0,Two year,1,0,0,0,Baixo,5.853005,✅ Monitorar — manter relacionamento ativo
CLI-04404,0.0733,7.3,8,19.6,0,Two year,0,1,1,0,Baixo,1.4366800000000002,✅ Monitorar — manter relacionamento ativo
CLI-01386,0.0732,7.3,65,24.8,0,One year,0,0,0,0,Baixo,1.81536,✅ Monitorar — manter relacionamento ativo
CLI-04109,0.0732,7.3,54,87.1,0,Two year,0,0,0,0,Baixo,6.375719999999999,✅ Monitorar — manter relacionamento ativo
CLI-03720,0.0731,7.3,49,79.3,0,Two year,0,1,1,0,Baixo,5.79683,✅ Monitorar — manter relacionamento ativo
CLI-01266,0.0731,7.3,44,19.35,1,Two year,1,1,0,0,Baixo,1.414485,✅ Monitorar — manter relacionamento ativo
CLI-02412,0.073,7.3,12,19.35,0,Two year,0,0,1,0,Baixo,1.41255,✅ Monitorar — manter relacionamento ativo
CLI-00746,0.0728,7.3,3,19.1,0,Two year,0,1,1,0,Baixo,1.3904800000000002,✅ Monitorar — manter relacionamento ativo
CLI-03860,0.0728,7.3,7,20.65,0,One year,0,1,1,0,Baixo,1.50332,✅ Monitorar — manter relacionamento ativo
CLI-02003,0.0728,7.3,7,20.65,0,One year,0,1,1,0,Baixo,1.50332,✅ Monitorar — manter relacionamento ativo
CLI-01879,0.0726,7.3,12,24.0,0,Two year,1,1,1,0,Baixo,1.7424,✅ Monitorar — manter relacionamento ativo
CLI-02697,0.0726,7.3,59,24.45,0,Two year,0,0,0,0,Baixo,1.77507,✅ Monitorar — manter relacionamento ativo
CLI-01509,0.0725,7.2,35,19.9,0,One year,0,1,1,0,Baixo,1.4427499999999998,✅ Monitorar — manter relacionamento ativo
CLI-01097,0.0724,7.2,14,19.7,0,Two year,1,1,1,0,Baixo,1.42628,✅ Monitorar — manter relacionamento ativo
CLI-00020,0.0724,7.2,26,19.6,0,One year,1,0,0,0,Baixo,1.4190400000000003,✅ Monitorar — manter relacionamento ativo
CLI-03243,0.0724,7.2,41,19.75,0,Two year,1,1,0,0,Baixo,1.4299000000000002,✅ Monitorar — manter relacionamento ativo
CLI-03418,0.0724,7.2,4,19.5,0,Two year,0,1,1,0,Baixo,1.4118000000000002,✅ Monitorar — manter relacionamento ativo
CLI-03878,0.0723,7.2,58,71.6,0,Two year,0,1,1,0,Baixo,5.17668,✅ Monitorar — manter relacionamento ativo
CLI-00134,0.0723,7.2,66,50.55,0,Two year,0,1,1,0,Baixo,3.654765,✅ Monitorar — manter relacionamento ativo
CLI-04061,0.0723,7.2,17,25.15,0,Two year,1,1,1,0,Baixo,1.8183449999999999,✅ Monitorar — manter relacionamento ativo
CLI-03865,0.0722,7.2,50,69.5,0,Two year,0,0,0,0,Baixo,5.0179,✅ Monitorar — manter relacionamento ativo
CLI-01882,0.072,7.2,20,20.0,0,One year,1,1,0,0,Baixo,1.44,✅ Monitorar — manter relacionamento ativo
CLI-03735,0.072,7.2,56,21.2,0,One year,1,0,1,0,Baixo,1.5263999999999998,✅ Monitorar — manter relacionamento ativo
CLI-00972,0.072,7.2,39,24.2,0,One year,1,1,1,0,Baixo,1.7423999999999997,✅ Monitorar — manter relacionamento ativo
CLI-04366,0.0719,7.2,10,19.5,0,One year,0,0,0,0,Baixo,1.40205,✅ Monitorar — manter relacionamento ativo
CLI-02675,0.0719,7.2,72,113.65,0,Two year,1,1,0,1,Baixo,8.171435,✅ Monitorar — manter relacionamento ativo
CLI-04519,0.0718,7.2,45,81.65,0,Two year,0,0,0,0,Baixo,5.862470000000001,✅ Monitorar — manter relacionamento ativo
CLI-05295,0.0717,7.2,53,19.5,0,Two year,0,0,0,0,Baixo,1.39815,✅ Monitorar — manter relacionamento ativo
CLI-04043,0.0717,7.2,61,73.8,0,Two year,1,1,1,0,Baixo,5.29146,✅ Monitorar — manter relacionamento ativo
CLI-00931,0.0717,7.2,72,80.45,0,Two year,0,1,0,1,Baixo,5.768265,✅ Monitorar — manter relacionamento ativo
CLI-03936,0.0715,7.2,17,19.9,0,One year,0,0,0,0,Baixo,1.4228499999999997,✅ Monitorar — manter relacionamento ativo
CLI-00373,0.0715,7.1,52,20.4,0,One year,1,1,1,0,Baixo,1.4585999999999997,✅ Monitorar — manter relacionamento ativo
CLI-04994,0.0714,7.1,72,115.5,0,Two year,1,1,0,1,Baixo,8.2467,✅ Monitorar — manter relacionamento ativo
CLI-02314,0.0714,7.1,17,20.5,0,One year,1,0,0,0,Baixo,1.4637,✅ Monitorar — manter relacionamento ativo
CLI-05255,0.0713,7.1,49,67.4,0,Two year,0,0,0,0,Baixo,4.80562,✅ Monitorar — manter relacionamento ativo
CLI-03578,0.071,7.1,72,117.15,0,Two year,1,1,0,1,Baixo,8.31765,✅ Monitorar — manter relacionamento ativo
CLI-01302,0.0709,7.1,32,73.6,0,Two year,0,1,1,0,Baixo,5.21824,✅ Monitorar — manter relacionamento ativo
CLI-02862,0.0707,7.1,72,77.35,1,Two year,0,1,0,0,Baixo,5.4686449999999995,✅ Monitorar — manter relacionamento ativo
CLI-02112,0.0707,7.1,62,19.2,0,Two year,1,0,0,0,Baixo,1.35744,✅ Monitorar — manter relacionamento ativo
CLI-00517,0.0706,7.1,57,74.35,0,Two year,1,0,0,0,Baixo,5.249109999999999,✅ Monitorar — manter relacionamento ativo
CLI-02780,0.0706,7.1,12,25.25,0,Two year,0,1,1,0,Baixo,1.7826499999999998,✅ Monitorar — manter relacionamento ativo
CLI-01108,0.0704,7.0,63,39.35,0,Two year,0,1,1,0,Baixo,2.7702400000000003,✅ Monitorar — manter relacionamento ativo
CLI-03895,0.0703,7.0,6,19.55,0,Two year,0,0,0,0,Baixo,1.374365,✅ Monitorar — manter relacionamento ativo
CLI-04000,0.0703,7.0,54,91.3,0,Two year,0,1,1,0,Baixo,6.41839,✅ Monitorar — manter relacionamento ativo
CLI-00712,0.0703,7.0,4,19.55,0,Two year,0,1,1,0,Baixo,1.374365,✅ Monitorar — manter relacionamento ativo
CLI-02301,0.0702,7.0,17,20.05,0,One year,0,0,0,0,Baixo,1.40751,✅ Monitorar — manter relacionamento ativo
CLI-01066,0.0702,7.0,68,70.9,0,Two year,0,1,0,0,Baixo,4.977180000000001,✅ Monitorar — manter relacionamento ativo
CLI-04076,0.07,7.0,72,79.05,0,Two year,0,1,1,1,Baixo,5.5335,✅ Monitorar — manter relacionamento ativo
CLI-04023,0.0699,7.0,37,19.85,0,One year,1,1,0,0,Baixo,1.3875150000000003,✅ Monitorar — manter relacionamento ativo
CLI-02015,0.0699,7.0,58,19.55,0,Two year,0,1,1,0,Baixo,1.3665450000000001,✅ Monitorar — manter relacionamento ativo
CLI-02312,0.0697,7.0,72,114.05,0,Two year,1,1,1,1,Baixo,7.949285,✅ Monitorar — manter relacionamento ativo
CLI-01286,0.0695,6.9,20,19.7,0,One year,0,1,1,0,Baixo,1.36915,✅ Monitorar — manter relacionamento ativo
CLI-00961,0.0695,7.0,71,66.8,0,One year,0,1,0,0,Baixo,4.6426,✅ Monitorar — manter relacionamento ativo
CLI-01955,0.0695,7.0,22,25.25,0,Two year,0,0,0,0,Baixo,1.7548750000000002,✅ Monitorar — manter relacionamento ativo
CLI-03499,0.0695,7.0,22,25.25,0,Two year,0,0,0,0,Baixo,1.7548750000000002,✅ Monitorar — manter relacionamento ativo
CLI-05206,0.0695,7.0,71,24.5,0,Two year,1,1,0,0,Baixo,1.7027500000000002,✅ Monitorar — manter relacionamento ativo
CLI-02592,0.0694,6.9,22,25.25,0,Two year,0,1,1,0,Baixo,1.75235,✅ Monitorar — manter relacionamento ativo
CLI-01008,0.0693,6.9,35,23.3,0,Two year,0,0,0,0,Baixo,1.61469,✅ Monitorar — manter relacionamento ativo
CLI-01861,0.0692,6.9,72,112.6,0,Two year,1,1,1,1,Baixo,7.791919999999999,✅ Monitorar — manter relacionamento ativo
CLI-04863,0.0691,6.9,8,20.85,0,Two year,0,0,0,0,Baixo,1.440735,✅ Monitorar — manter relacionamento ativo
CLI-02224,0.0691,6.9,57,70.35,0,Two year,1,1,0,0,Baixo,4.861184999999999,✅ Monitorar — manter relacionamento ativo
CLI-03215,0.069,6.9,67,69.9,0,Two year,1,1,1,0,Baixo,4.823100000000001,✅ Monitorar — manter relacionamento ativo
CLI-02769,0.069,6.9,56,61.3,0,Two year,1,1,1,0,Baixo,4.2297,✅ Monitorar — manter relacionamento ativo
CLI-03382,0.0689,6.9,50,24.9,0,Two year,0,0,0,0,Baixo,1.71561,✅ Monitorar — manter relacionamento ativo
CLI-00549,0.0689,6.9,51,85.5,0,Two year,0,1,1,0,Baixo,5.89095,✅ Monitorar — manter relacionamento ativo
CLI-04517,0.0689,6.9,72,66.5,0,Two year,1,1,1,0,Baixo,4.58185,✅ Monitorar — manter relacionamento ativo
CLI-04144,0.0689,6.9,10,20.35,0,One year,0,0,0,0,Baixo,1.4021150000000002,✅ Monitorar — manter relacionamento ativo
CLI-05155,0.0688,6.9,59,34.8,0,One year,0,1,1,0,Baixo,2.39424,✅ Monitorar — manter relacionamento ativo
CLI-01695,0.0687,6.9,67,70.9,0,Two year,0,1,0,0,Baixo,4.87083,✅ Monitorar — manter relacionamento ativo
CLI-02070,0.0686,6.9,72,114.05,0,Two year,1,1,1,1,Baixo,7.823829999999999,✅ Monitorar — manter relacionamento ativo
CLI-03704,0.0686,6.9,70,76.1,0,Two year,0,1,0,0,Baixo,5.220459999999999,✅ Monitorar — manter relacionamento ativo
CLI-04345,0.0686,6.9,66,25.45,0,One year,0,0,0,0,Baixo,1.7458699999999998,✅ Monitorar — manter relacionamento ativo
CLI-01315,0.0685,6.8,0,20.0,0,Two year,0,1,1,0,Baixo,1.37,✅ Monitorar — manter relacionamento ativo
CLI-02000,0.0683,6.8,66,54.65,0,Two year,0,1,1,0,Baixo,3.732595,✅ Monitorar — manter relacionamento ativo
CLI-00704,0.0683,6.8,14,19.35,0,One year,0,0,0,0,Baixo,1.3216050000000001,✅ Monitorar — manter relacionamento ativo
CLI-04134,0.0682,6.8,11,19.5,0,One year,0,0,0,0,Baixo,1.3298999999999999,✅ Monitorar — manter relacionamento ativo
CLI-01381,0.0682,6.8,33,19.45,0,One year,1,1,1,0,Baixo,1.32649,✅ Monitorar — manter relacionamento ativo
CLI-02228,0.0681,6.8,54,60.0,0,Two year,0,1,1,0,Baixo,4.085999999999999,✅ Monitorar — manter relacionamento ativo
CLI-02080,0.068,6.8,71,61.4,0,Two year,1,1,0,0,Baixo,4.1752,✅ Monitorar — manter relacionamento ativo
CLI-03205,0.0679,6.8,39,19.35,0,One year,0,0,1,0,Baixo,1.313865,✅ Monitorar — manter relacionamento ativo
CLI-05261,0.0677,6.8,17,19.35,0,One year,0,1,0,0,Baixo,1.309995,✅ Monitorar — manter relacionamento ativo
CLI-01029,0.0676,6.8,8,20.0,0,Two year,0,0,0,0,Baixo,1.3519999999999999,✅ Monitorar — manter relacionamento ativo
CLI-00188,0.0676,6.8,72,112.1,0,Two year,0,1,0,1,Baixo,7.577959999999999,✅ Monitorar — manter relacionamento ativo
CLI-01643,0.0675,6.8,0,20.25,0,Two year,0,0,1,0,Baixo,1.366875,✅ Monitorar — manter relacionamento ativo
CLI-04504,0.0673,6.7,7,19.85,0,Two year,0,1,1,0,Baixo,1.3359050000000001,✅ Monitorar — manter relacionamento ativo
CLI-00148,0.0673,6.7,16,19.05,0,One year,0,0,0,0,Baixo,1.282065,✅ Monitorar — manter relacionamento ativo
CLI-00026,0.0673,6.7,67,20.55,0,One year,0,0,0,0,Baixo,1.383015,✅ Monitorar — manter relacionamento ativo
CLI-01173,0.0673,6.7,68,72.95,0,Two year,1,1,1,0,Baixo,4.909535,✅ Monitorar — manter relacionamento ativo
CLI-01736,0.0672,6.7,6,25.4,0,Two year,0,1,1,0,Baixo,1.7068799999999997,✅ Monitorar — manter relacionamento ativo
CLI-00128,0.0672,6.7,72,114.3,0,Two year,1,1,1,1,Baixo,7.680959999999999,✅ Monitorar — manter relacionamento ativo
CLI-01938,0.0672,6.7,56,19.7,0,Two year,0,0,0,0,Baixo,1.32384,✅ Monitorar — manter relacionamento ativo
CLI-01579,0.0671,6.7,19,24.9,0,Two year,1,1,1,0,Baixo,1.67079,✅ Monitorar — manter relacionamento ativo
CLI-03003,0.0671,6.7,35,25.4,0,Two year,1,1,1,0,Baixo,1.7043400000000002,✅ Monitorar — manter relacionamento ativo
CLI-05244,0.0671,6.7,72,117.5,0,Two year,0,1,1,1,Baixo,7.884250000000001,✅ Monitorar — manter relacionamento ativo
CLI-03227,0.067,6.7,35,19.15,0,One year,1,0,0,0,Baixo,1.28305,✅ Monitorar — manter relacionamento ativo
CLI-00311,0.0669,6.7,59,75.95,0,Two year,1,1,1,0,Baixo,5.081055,✅ Monitorar — manter relacionamento ativo
CLI-03513,0.0669,6.7,51,23.95,0,One year,1,1,1,0,Baixo,1.602255,✅ Monitorar — manter relacionamento ativo
CLI-00395,0.0668,6.7,62,23.75,0,One year,1,1,0,0,Baixo,1.5865,✅ Monitorar — manter relacionamento ativo
CLI-04958,0.0668,6.7,69,61.4,0,Two year,0,1,1,0,Baixo,4.10152,✅ Monitorar — manter relacionamento ativo
CLI-00258,0.0668,6.7,57,20.1,0,Two year,1,1,1,0,Baixo,1.34268,✅ Monitorar — manter relacionamento ativo
CLI-01258,0.0668,6.7,55,85.1,0,Two year,1,1,1,0,Baixo,5.684679999999999,✅ Monitorar — manter relacionamento ativo
CLI-03270,0.0668,6.7,26,20.05,0,One year,1,1,1,0,Baixo,1.33934,✅ Monitorar — manter relacionamento ativo
CLI-02103,0.0667,6.7,70,65.2,0,One year,0,1,1,0,Baixo,4.34884,✅ Monitorar — manter relacionamento ativo
CLI-01941,0.0666,6.7,43,19.2,0,One year,1,1,1,0,Baixo,1.27872,✅ Monitorar — manter relacionamento ativo
CLI-04250,0.0665,6.7,53,19.55,0,One year,0,1,1,0,Baixo,1.300075,✅ Monitorar — manter relacionamento ativo
CLI-04348,0.0664,6.6,62,38.6,0,Two year,1,1,0,0,Baixo,2.56304,✅ Monitorar — manter relacionamento ativo
CLI-02606,0.0663,6.6,70,68.95,0,Two year,0,1,1,0,Baixo,4.571385,✅ Monitorar — manter relacionamento ativo
CLI-01988,0.0662,6.6,66,25.7,0,One year,1,1,1,0,Baixo,1.7013399999999999,✅ Monitorar — manter relacionamento ativo
CLI-02598,0.0662,6.6,50,19.35,0,One year,1,0,0,0,Baixo,1.28097,✅ Monitorar — manter relacionamento ativo
CLI-03640,0.066,6.6,63,80.3,0,Two year,1,0,0,0,Baixo,5.2998,✅ Monitorar — manter relacionamento ativo
CLI-00560,0.066,6.6,11,19.55,0,Two year,0,0,0,0,Baixo,1.2903,✅ Monitorar — manter relacionamento ativo
CLI-04724,0.066,6.6,27,20.55,0,One year,1,1,1,0,Baixo,1.3563,✅ Monitorar — manter relacionamento ativo
CLI-00034,0.0659,6.6,25,25.5,0,Two year,0,1,1,0,Baixo,1.68045,✅ Monitorar — manter relacionamento ativo
CLI-04875,0.0659,6.6,64,65.8,0,One year,0,1,1,0,Baixo,4.33622,✅ Monitorar — manter relacionamento ativo
CLI-03162,0.0656,6.6,32,19.8,1,One year,0,0,0,0,Baixo,1.2988800000000003,✅ Monitorar — manter relacionamento ativo
CLI-04488,0.0656,6.6,33,24.15,0,One year,0,1,1,0,Baixo,1.58424,✅ Monitorar — manter relacionamento ativo
CLI-01494,0.0656,6.6,64,68.3,0,Two year,1,1,0,0,Baixo,4.48048,✅ Monitorar — manter relacionamento ativo
CLI-02193,0.0655,6.6,58,24.5,0,One year,1,1,1,0,Baixo,1.6047500000000001,✅ Monitorar — manter relacionamento ativo
CLI-03812,0.0654,6.5,54,65.3,0,Two year,1,0,0,0,Baixo,4.27062,✅ Monitorar — manter relacionamento ativo
CLI-01895,0.0654,6.5,45,18.85,0,One year,0,0,0,0,Baixo,1.23279,✅ Monitorar — manter relacionamento ativo
CLI-01087,0.0653,6.5,72,115.55,0,Two year,1,1,0,1,Baixo,7.545414999999999,✅ Monitorar — manter relacionamento ativo
CLI-00284,0.0653,6.5,58,70.1,0,Two year,0,0,0,0,Baixo,4.577529999999999,✅ Monitorar — manter relacionamento ativo
CLI-01667,0.0653,6.5,60,65.85,0,One year,1,1,1,0,Baixo,4.300005,✅ Monitorar — manter relacionamento ativo
CLI-03006,0.0652,6.5,35,20.1,0,One year,1,0,1,0,Baixo,1.31052,✅ Monitorar — manter relacionamento ativo
CLI-01835,0.065,6.5,67,74.0,0,Two year,0,1,1,0,Baixo,4.8100000000000005,✅ Monitorar — manter relacionamento ativo
CLI-01400,0.065,6.5,53,19.65,0,Two year,0,0,0,0,Baixo,1.27725,✅ Monitorar — manter relacionamento ativo
CLI-01527,0.065,6.5,11,20.6,0,One year,0,1,1,0,Baixo,1.3390000000000002,✅ Monitorar — manter relacionamento ativo
CLI-02654,0.065,6.5,15,20.35,0,One year,0,1,1,0,Baixo,1.32275,✅ Monitorar — manter relacionamento ativo
CLI-03515,0.0649,6.5,60,60.8,0,Two year,0,1,0,0,Baixo,3.9459199999999996,✅ Monitorar — manter relacionamento ativo
CLI-03615,0.0649,6.5,65,45.25,0,Two year,0,0,1,0,Baixo,2.936725,✅ Monitorar — manter relacionamento ativo
CLI-05383,0.0649,6.5,63,68.8,0,One year,0,0,0,0,Baixo,4.46512,✅ Monitorar — manter relacionamento ativo
CLI-03248,0.0648,6.5,55,19.15,0,One year,0,1,1,0,Baixo,1.2409199999999998,✅ Monitorar — manter relacionamento ativo
CLI-04968,0.0648,6.5,72,113.65,0,Two year,1,1,0,1,Baixo,7.36452,✅ Monitorar — manter relacionamento ativo
CLI-03093,0.0647,6.5,69,59.1,0,One year,0,1,1,0,Baixo,3.8237699999999997,✅ Monitorar — manter relacionamento ativo
CLI-04755,0.0647,6.5,68,54.1,0,Two year,1,1,0,0,Baixo,3.5002699999999995,✅ Monitorar — manter relacionamento ativo
CLI-01150,0.0647,6.5,8,19.5,0,Two year,0,1,1,0,Baixo,1.26165,✅ Monitorar — manter relacionamento ativo
CLI-02516,0.0647,6.5,37,19.6,1,One year,0,1,0,0,Baixo,1.26812,✅ Monitorar — manter relacionamento ativo
CLI-00321,0.0647,6.5,56,19.95,0,One year,0,1,0,0,Baixo,1.2907649999999997,✅ Monitorar — manter relacionamento ativo
CLI-03441,0.0647,6.5,51,83.25,0,Two year,1,1,0,0,Baixo,5.3862749999999995,✅ Monitorar — manter relacionamento ativo
CLI-00660,0.0646,6.5,71,80.45,0,Two year,1,1,0,0,Baixo,5.197070000000001,✅ Monitorar — manter relacionamento ativo
CLI-01980,0.0646,6.5,51,83.85,0,Two year,1,1,0,0,Baixo,5.41671,✅ Monitorar — manter relacionamento ativo
CLI-01221,0.0645,6.4,23,40.1,0,Two year,0,0,1,0,Baixo,2.58645,✅ Monitorar — manter relacionamento ativo
CLI-04482,0.0645,6.4,72,107.45,0,Two year,0,1,1,1,Baixo,6.930525,✅ Monitorar — manter relacionamento ativo
CLI-04960,0.0645,6.4,47,90.5,0,Two year,1,1,1,0,Baixo,5.83725,✅ Monitorar — manter relacionamento ativo
CLI-04553,0.0644,6.4,66,79.5,0,Two year,1,0,1,0,Baixo,5.1198,✅ Monitorar — manter relacionamento ativo
CLI-01550,0.0643,6.4,69,64.15,0,Two year,1,1,1,0,Baixo,4.1248450000000005,✅ Monitorar — manter relacionamento ativo
CLI-01883,0.0642,6.4,47,74.05,0,Two year,0,0,0,0,Baixo,4.754009999999999,✅ Monitorar — manter relacionamento ativo
CLI-00011,0.0641,6.4,56,45.05,0,Two year,0,0,0,0,Baixo,2.887705,✅ Monitorar — manter relacionamento ativo
CLI-03253,0.0641,6.4,27,52.85,0,Two year,0,0,0,0,Baixo,3.3876850000000003,✅ Monitorar — manter relacionamento ativo
CLI-02908,0.0639,6.4,71,24.55,0,Two year,0,0,0,0,Baixo,1.568745,✅ Monitorar — manter relacionamento ativo
CLI-01475,0.0638,6.4,49,20.05,0,One year,1,1,0,0,Baixo,1.27919,✅ Monitorar — manter relacionamento ativo
CLI-01652,0.0637,6.4,14,19.55,0,One year,0,1,1,0,Baixo,1.245335,✅ Monitorar — manter relacionamento ativo
CLI-05072,0.0637,6.4,50,19.85,0,One year,1,1,0,0,Baixo,1.2644450000000003,✅ Monitorar — manter relacionamento ativo
CLI-03494,0.0637,6.4,15,18.8,0,One year,0,1,0,0,Baixo,1.1975600000000002,✅ Monitorar — manter relacionamento ativo
CLI-02091,0.0637,6.4,44,25.7,0,One year,0,1,1,0,Baixo,1.6370900000000002,✅ Monitorar — manter relacionamento ativo
CLI-02187,0.0636,6.4,29,75.55,0,Two year,0,1,1,0,Baixo,4.8049800000000005,✅ Monitorar — manter relacionamento ativo
CLI-01967,0.0635,6.3,72,53.65,0,Two year,0,1,1,0,Baixo,3.406775,✅ Monitorar — manter relacionamento ativo
CLI-02360,0.0635,6.3,45,19.2,0,Two year,0,1,1,0,Baixo,1.2192,✅ Monitorar — manter relacionamento ativo
CLI-00873,0.0633,6.3,61,19.1,0,One year,0,1,1,0,Baixo,1.20903,✅ Monitorar — manter relacionamento ativo
CLI-00757,0.0633,6.3,12,19.7,0,One year,0,0,0,0,Baixo,1.24701,✅ Monitorar — manter relacionamento ativo
CLI-02474,0.0632,6.3,18,19.8,0,One year,0,1,1,0,Baixo,1.2513600000000002,✅ Monitorar — manter relacionamento ativo
CLI-04625,0.0631,6.3,70,64.95,0,One year,0,0,1,0,Baixo,4.098345,✅ Monitorar — manter relacionamento ativo
CLI-05010,0.0631,6.3,23,19.3,0,One year,0,1,0,0,Baixo,1.2178300000000002,✅ Monitorar — manter relacionamento ativo
CLI-04132,0.063,6.3,0,19.85,0,Two year,0,1,1,0,Baixo,1.25055,✅ Monitorar — manter relacionamento ativo
CLI-05211,0.0628,6.3,72,109.7,0,Two year,0,1,1,1,Baixo,6.8891599999999995,✅ Monitorar — manter relacionamento ativo
CLI-04786,0.0628,6.3,17,19.9,0,One year,0,1,1,0,Baixo,1.2497199999999997,✅ Monitorar — manter relacionamento ativo
CLI-02855,0.0628,6.3,66,79.85,0,Two year,0,1,1,0,Baixo,5.01458,✅ Monitorar — manter relacionamento ativo
CLI-00917,0.0627,6.3,34,20.1,0,One year,1,1,1,0,Baixo,1.2602700000000002,✅ Monitorar — manter relacionamento ativo
CLI-04620,0.0625,6.3,70,64.95,0,Two year,0,1,0,0,Baixo,4.059375,✅ Monitorar — manter relacionamento ativo
CLI-03790,0.0624,6.2,56,59.8,0,Two year,1,1,1,0,Baixo,3.7315199999999997,✅ Monitorar — manter relacionamento ativo
CLI-00822,0.0622,6.2,70,90.05,1,Two year,0,1,0,0,Baixo,5.601109999999999,✅ Monitorar — manter relacionamento ativo
CLI-00552,0.0622,6.2,56,75.85,0,Two year,1,1,1,0,Baixo,4.71787,✅ Monitorar — manter relacionamento ativo
CLI-03816,0.062,6.2,30,19.55,0,One year,0,1,1,0,Baixo,1.2121,✅ Monitorar — manter relacionamento ativo
CLI-04246,0.062,6.2,63,74.5,0,Two year,0,1,1,0,Baixo,4.619,✅ Monitorar — manter relacionamento ativo
CLI-01350,0.062,6.2,6,20.1,0,Two year,0,1,1,0,Baixo,1.2462,✅ Monitorar — manter relacionamento ativo
CLI-00543,0.062,6.2,55,25.7,0,Two year,0,1,0,0,Baixo,1.5934,✅ Monitorar — manter relacionamento ativo
CLI-03281,0.0619,6.2,24,35.75,0,Two year,0,0,1,0,Baixo,2.212925,✅ Monitorar — manter relacionamento ativo
CLI-04505,0.0615,6.2,65,59.95,0,Two year,0,0,0,0,Baixo,3.686925,✅ Monitorar — manter relacionamento ativo
CLI-04634,0.0615,6.2,71,64.05,0,Two year,0,1,1,0,Baixo,3.939075,✅ Monitorar — manter relacionamento ativo
CLI-02597,0.0614,6.1,61,61.45,0,Two year,1,1,1,0,Baixo,3.7730300000000003,✅ Monitorar — manter relacionamento ativo
CLI-02268,0.0614,6.1,65,79.4,0,Two year,1,1,1,0,Baixo,4.87516,✅ Monitorar — manter relacionamento ativo
CLI-02271,0.0613,6.1,56,19.55,0,Two year,1,0,0,0,Baixo,1.198415,✅ Monitorar — manter relacionamento ativo
